rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount
20240313001451,11011,2023,00164742,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangeInEquityOfSubsidiaries,？종속기업의 증자,자본 [구성요소]|비지배지분 [구성요소],제 56 기,814374000000,제 55 기,560000000,제 54 기,165311000000,18,KRW,
20240313001451,11011,2023,00164742,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangeInEquityOfSubsidiaries,？종속기업의 증자,연결재무제표 [member],제 56 기,861202000000,제 55 기,560000000,제 54 기,185130000000,18,KRW,
20240313001451,11011,2023,00164742,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangeInEquityOfSubsidiaries,？종속기업의 증자,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본잉여금 [구성요소],제 56 기,46828000000,제 55 기,,제 54 기,19819000000,18,KRW,
20240313001451,11011,2023,00164742,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughDisposalOfSubsidiary,？종속기업의 처분,자본 [구성요소]|비지배지분 [구성요소],제 56 기,20546000000,제 55 기,-83094000000,제 54 기,-71634000000,19,KRW,
20240313001451,11011,2023,00164742,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughDisposalOfSubsidiary,？종속기업의 처분,연결재무제표 [member],제 56 기,20546000000,제 55 기,-83094000000,제 54 기,-71634000000,19,KRW,
20240313001451,11011,2023,00164742,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,？기타변동분,연결재무제표 [member],제 56 기,-23684000000,제 55 기,-18248000000,제 54 기,-21385000000,20,KRW,
20240313001451,11011,2023,00164742,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,？기타변동분,자본 [구성요소]|비지배지분 [구성요소],제 56 기,13051000000,제 55 기,-16426000000,제 54 기,-21638000000,20,KRW,
20240313001451,11011,2023,00164742,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,？기타변동분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 56 기,-36735000000,제 55 기,-1822000000,제 54 기,253000000,20,KRW,
20240313001451,11011,2023,00164742,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,？기타변동분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 56 기,-36704000000,제 55 기,1481000000,제 54 기,253000000,20,KRW,
20240313001451,11011,2023,00164742,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,？기타변동분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본잉여금 [구성요소],제 56 기,-31000000,제 55 기,-3303000000,제 54 기,,20,KRW,
20240313001451,11011,2023,00164742,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의 재측정요소,연결재무제표 [member],제 56 기,-312128000000,제 55 기,391308000000,제 54 기,175392000000,21,KRW,
20240313001451,11011,2023,00164742,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의 재측정요소,자본 [구성요소]|비지배지분 [구성요소],제 56 기,-19146000000,제 55 기,12428000000,제 54 기,8371000000,21,KRW,
20240313001451,11011,2023,00164742,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의 재측정요소,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 56 기,-292982000000,제 55 기,378880000000,제 54 기,167021000000,21,KRW,
20240313001451,11011,2023,00164742,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의 재측정요소,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 56 기,-292982000000,제 55 기,378880000000,제 54 기,167021000000,21,KRW,
20240313001451,11011,2023,00164742,SCE,자본변동표,ifrs-full_ProfitLoss,연결당기순이익,연결재무제표 [member],제 56 기,12272301000000,제 55 기,7983614000000,제 54 기,5693077000000,22,KRW,
20240313001451,11011,2023,00164742,SCE,자본변동표,ifrs-full_ProfitLoss,연결당기순이익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 56 기,11961717000000,제 55 기,7364364000000,제 54 기,4942356000000,22,KRW,
20240313001451,11011,2023,00164742,SCE,자본변동표,ifrs-full_ProfitLoss,연결당기순이익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 56 기,11961717000000,제 55 기,7364364000000,제 54 기,4942356000000,22,KRW,
20240313001451,11011,2023,00164742,SCE,자본변동표,ifrs-full_ProfitLoss,연결당기순이익,자본 [구성요소]|비지배지분 [구성요소],제 56 기,310584000000,제 55 기,619250000000,제 54 기,750721000000,22,KRW,
20240313001451,11011,2023,00164742,SCE,자본변동표,ifrs-full_PurchaseOfTreasuryShares,자기주식 취득,연결재무제표 [member],제 56 기,,제 55 기,-193452000000,제 54 기,-305337000000,23,KRW,
20240313001451,11011,2023,00164742,SCE,자본변동표,ifrs-full_PurchaseOfTreasuryShares,자기주식 취득,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 56 기,,제 55 기,-193452000000,제 54 기,-305337000000,23,KRW,
20240313001451,11011,2023,00164742,SCE,자본변동표,ifrs-full_PurchaseOfTreasuryShares,자기주식 취득,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본구성요소 [구성요소],제 56 기,,제 55 기,-193452000000,제 54 기,-305337000000,23,KRW,
20240313001451,11011,2023,00164742,SCE,자본변동표,ifrs-full_SaleOrIssueOfTreasuryShares,？자기주식 처분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본구성요소 [구성요소],제 56 기,201432000000,제 55 기,447909000000,제 54 기,37544000000,24,KRW,
20240313001451,11011,2023,00164742,SCE,자본변동표,ifrs-full_SaleOrIssueOfTreasuryShares,？자기주식 처분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 56 기,268923000000,제 55 기,622255000000,제 54 기,62459000000,24,KRW,
20240313001451,11011,2023,00164742,SCE,자본변동표,ifrs-full_SaleOrIssueOfTreasuryShares,？자기주식 처분,연결재무제표 [member],제 56 기,268923000000,제 55 기,622255000000,제 54 기,62459000000,24,KRW,
20240313001451,11011,2023,00164742,SCE,자본변동표,ifrs-full_SaleOrIssueOfTreasuryShares,？자기주식 처분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본잉여금 [구성요소],제 56 기,67491000000,제 55 기,174346000000,제 54 기,24915000000,24,KRW,
